movie_id,people_id,role
1420835,81143,1
1420835,35904,1
1420835,1599052,2
1420835,2133527,2
1420835,5192505,3
1420835,5192508,3
1158693,211685,1
1158693,212772,1
1158693,27004,1
1158693,1885198,1
1158693,4124792,1
1158693,3518941,1
1158693,4095,1
1158693,91977,1
1158693,53119,1
1158693,2125438,1
1158693,110468,2
1158693,2313876,3
11823,205,1
11823,6162,1
11823,4783,1
11823,15277,1
11823,1369,1
11823,45453,1
11823,12795,1
11823,6069,1
11823,71450,1
11823,5530,1
11823,33315,2
11823,2236,3
11823,9151,3
11823,70609,3
11823,2238,3
732721,228704,1
732721,1198286,1
732721,124589,1
732721,77139,1
732721,2242834,1
732721,1697577,1
732721,2765459,1
732721,2074959,1
732721,1632133,1
732721,2488679,1
732721,2488679,2
732721,2488680,3
732721,2488681,3
11829,15140,1
11829,18841,1
11829,70625,1
11829,55757,1
11829,4316,1
11829,1042797,1
11829,1073040,1
11829,98782,1
11829,1042798,1
11829,39165,1
11829,56033,2
11829,56721,3
11829,56033,4
11836,78798,1
11836,6574,1
11836,70615,1
11836,34398,1
11836,188229,1
11836,17414,1
11836,78799,1
11836,80634,1
11836,4175,1
11836,1245,1
11836,70651,2
11836,70652,3
11836,70454,3
11836,60268,3
11836,70655,3
11836,70651,3
11836,70651,4
11836,70652,4
11836,49903,4
11836,45416,4
11836,217181,4
11836,217174,4
1125953,3385469,1
1125953,2584683,1
1125953,3357509,1
1125953,1065193,1
1125953,1921253,1
1125953,4699537,1
1125953,1877262,1
1125953,121456,1
1125953,1052174,1
1125953,4058049,1
1125953,115174,2
1125953,3411791,3
1125953,115174,3
1125953,1289679,3
667216,28846,1
667216,1137824,1
667216,217055,1
667216,72327,1
667216,1116027,1
667216,1232769,1
667216,33343,1
667216,149640,1
667216,1358318,1
667216,3491,1
667216,1081445,2
667216,986632,3
667216,59938,3
667216,1402358,3
667216,586521,3
667216,1199954,3
667216,55486,3
1486423,4584943,1
1486423,27332,1
1486423,4645356,1
1486423,1509472,1
1486423,5458066,1
1486423,3987764,2
1486423,5458011,3
1486426,5458100,1
1486426,63232,1
1486426,4927602,1
1486426,1644614,1
1486426,5458103,1
1486426,212002,1
1486426,1683891,1
1486426,1690485,1
1486426,3214623,1
1486426,79651,1
1486426,5458111,2
1486426,5458111,3
1486426,5458100,3
1486428,2169623,1
1486428,5458107,1
1486428,1874433,1
1486428,5458108,1
1486428,5458110,1
1486428,5458113,2
1486428,5458011,3
1093215,3831527,1
1093215,2758431,1
1093215,3831524,1
1093215,4257604,1
1093215,1527048,1
1093215,2709662,1
1093215,4339422,1
1093215,4339423,1
1093215,4339424,1
1093215,3367062,1
1093215,3943045,2
1093215,1197896,3
1093215,225153,3
1093215,3943045,4
1322593,2587281,1
1322593,1443671,1
1322593,1571463,1
1322593,1150391,1
1322593,2493466,1
1322593,2096171,1
1322593,1001666,1
1322593,3802889,1
1322593,4577653,1
1322593,4553125,1
1322593,1170104,2
1322593,1155289,3
1322593,1170104,4
1322597,1724347,1
1322597,565378,1
1322597,2086256,1
1322597,939118,1
1322597,1510987,1
1322597,1982750,1
1322597,3331196,1
1322597,1102422,1
1322597,4602939,1
1322597,130866,1
1322597,2018829,2
11878,7450,1
11878,70131,1
11878,70811,1
11878,33761,1
11878,7457,1
11878,83202,1
11878,7453,1
11878,33763,1
11878,131201,1
11878,106165,1
11878,5026,2
11878,5026,3
11878,5026,4
11878,34373,4
1093237,1549008,1
1093237,974169,1
1093237,1290466,1
1093237,98522,1
1093237,3665739,1
1093237,3715495,1
1093237,5439882,1
1093237,204650,1
1093237,5439883,1
1093237,3359121,1
1093237,1423660,2
1093237,2077657,3
1093237,3631468,3
1093237,1549008,3
1093237,74534,3
1355388,2931385,1
1355388,1703400,1
1355388,1199168,1
1355388,52419,1
1355388,1336329,1
1355388,147,1
1355388,1890564,1
1355388,1451119,1
1355388,1570322,1
1355388,134653,1
1355388,2876730,2
1355388,2876732,3
1355388,2948727,3
1355388,4936807,3
1551999,1467169,1
1551999,67979,1
1551999,52018,1
1551999,2523820,1
1551999,4398396,1
1551999,3237139,1
1551999,980065,1
1551999,3390158,1
1551999,2290785,1
1551999,1405540,1
1551999,91402,2
1551999,1392144,3
1322623,37027,1
1322623,3307731,1
1322623,98473,1
1322623,97621,1
1322623,62715,1
1322623,204068,1
1322623,42535,1
1322623,104189,1
1322623,1009221,1
1322623,941433,1
1322623,103312,2
1322623,103312,3
1322623,2684492,3
1322623,41655,3
863873,527393,1
863873,1669125,1
863873,1975518,1
863873,54470,1
863873,164630,1
863873,1093518,1
863873,116514,1
863873,1327175,1
863873,3644879,1
863873,3644877,1
863873,1708936,2
863873,1685025,2
863873,11614,3
863873,1121600,3
863873,1992615,3
863873,3019115,3
863873,1708936,4
863873,1685025,4
1453697,5249480,1
1453697,3787049,1
1453697,2670797,1
1453697,232665,1
1453697,128220,1
1453697,5249475,1
1453697,5326284,1
1453697,2323494,1
1453697,1733073,1
1453697,3249666,1
1453697,606305,2
1453697,929899,3
1453697,1668749,3
1355393,1163328,1
1355393,2059012,1
1355393,2599363,1
1355393,1164340,1
1355393,2495473,1
1355393,1172376,1
1355393,4020486,1
1355393,225381,1
1355393,3506743,1
1355393,5010958,1
1355393,2264433,2
1355393,1115945,3
1355393,1163328,3
1355393,4457413,3
1453704,226933,1
1453704,140872,1
1453704,1941634,1
1453704,2082117,1
1453704,1723890,1
1453704,141000,1
1453704,1941636,1
1453704,3872914,1
1453704,3726199,1
1453704,4305216,1
1453704,2540507,2
1453704,5334179,3
437905,1746885,1
437905,1241063,1
437905,549396,1
437905,559398,1
437905,1288190,1
437905,223781,1
437905,1109288,1
437905,111269,1
437905,3130263,1
437905,1279262,2
437905,3130263,3
437905,936686,3
437905,1279262,4
1289888,78423,1
1289888,237881,1
1289888,83966,1
1289888,544681,1
1289888,1701031,1
1289888,5107231,1
1289888,1826078,1
1289888,1967163,1
1289888,1734406,1
1289888,59032,1
1289888,1592793,2
1289888,1119418,3
1289888,1119418,4
1289888,1592793,4
1322659,1454161,1
1322659,1202659,1
1322659,4855343,1
1322659,4855370,1
1322659,4463433,1
1322659,4865059,1
1322659,3253005,2
1322659,2587285,2
1322659,4368278,3
1322659,4660791,3
1322659,4855348,3
1289893,1440577,1
1289893,1011103,1
1289893,169244,1
1289893,1243099,1
1289893,1382574,1
1289893,1565513,1
1289893,51670,1
1289893,1602205,1
1289893,1773168,1
1289893,3018269,1
1289893,4711999,2
11943,4135,1
11943,70990,1
11943,70991,1
11943,70992,1
11943,84240,1
11943,76382,1
11943,52463,1
11943,122007,1
11943,41243,1
11943,4974,1
11943,2226,2
11943,21024,3
11943,8328,4
11943,70997,4
1486504,5168326,1
1486504,3904402,1
1486504,1259470,1
1486504,3615074,1
1486504,5458432,1
1486504,5458440,1
1486504,569152,1
1486504,1272465,1
1486504,5458448,1
1486504,1568579,1
1486504,3904402,2
1486504,3211696,2
1322670,4541194,1
1322670,2618167,1
1322670,2134693,1
1322670,1649390,1
1322670,1922664,1
1322670,223445,1
1322670,544652,1
1322670,231247,1
1322670,1311717,1
1322670,3184000,1
1322670,1472533,2
1191605,1077146,1
1191605,93647,1
1191605,74912,1
1191605,1017581,1
1191605,71408,1
1191605,985353,1
1191605,5407127,1
1191605,2322355,1
1191605,4066012,1
1191605,4321276,1
1191605,1321245,2
1191605,2166536,3
1191605,929052,3
1224374,94797,1
1224374,1318650,1
1224374,2372,1
1224374,1704655,1
1224374,41561,1
1224374,1900933,1
1224374,1037,1
1224374,21563,1
1224374,11024,1
1224374,52474,1
1224374,57340,2
1224374,57340,3
1224374,1984266,3
1224374,954441,3
1224374,21276,3
1224374,110018,3
1224374,560323,4
11963,4135,1
11963,6450,1
11963,19153,1
11963,2201,1
11963,11783,1
11963,13948,1
11963,81734,1
11963,44550,1
11963,6758,1
11963,72659,1
11963,2226,2
11963,71114,3
11963,2226,3
11963,10931,4
11963,11056,4
11969,6856,1
11969,5576,1
11969,16431,1
11969,2053,1
11969,6280,1
11969,2712,1
11969,10017,1
11969,19143,1
11969,4602,1
11969,32747,1
11969,16566,2
11969,7779,3
11969,7780,3
11969,127542,3
11969,7781,4
1486536,22223,1
1486536,6804,1
1486536,967709,1
1486536,32204,1
1486536,5458542,1
1486536,1176575,1
1486536,3738522,1
1486536,198812,1
1486536,5650755,1
1486536,5650763,1
1486536,1176572,2
1388244,10222,1
1388244,4581,1
1388244,1231943,1
1388244,311962,1
1388244,4565448,1
1388244,517,1
1388244,4690,1
1388244,13637,1
1388244,10227,1
1388244,10223,1
1388244,1565414,2
1388244,1285004,3
1519317,1631963,1
1519317,1170014,1
1519317,1275423,1
1519317,1081435,1
1519317,1197225,1
1519317,2371729,1
1519317,2049346,1
1519317,2022883,1
1519317,2280366,1
1519317,1419125,1
1027801,982065,1
1027801,3261174,1
1027801,3176678,1
1027801,1890914,1
1027801,2850525,1
1027801,2137288,1
1027801,2065884,2
1027801,1389919,3
1027801,2241227,3
1158874,4191273,1
1158874,4501890,1
1158874,4501891,1
1158874,4676826,1
1158874,4676827,1
1158874,88934,2
1158874,4191273,2
1158874,88934,3
1158874,2077351,3
1421019,141076,1
1421019,91628,1
1421019,3502184,1
1421019,120953,1
1421019,1064131,1
1421019,584692,1
1421019,2034304,1
1421019,2860067,1
1421019,3046098,1
1421019,131262,1
1421019,4170234,2
1421019,130109,3
1421019,2987379,3
1552098,5044494,1
1552098,5176042,1
1552098,4978769,1
1552098,67093,1
1552098,5601282,1
1552098,2316310,1
1552098,1015065,2
1552098,1721844,3
1552098,1988605,3
1552098,1015065,4
1355496,3196,1
1355496,1639848,1
1355496,29369,1
1355496,20767,1
1355496,17346,1
1355496,2898322,1
1355496,1646,1
1355496,5365,1
1355496,52462,1
1355496,2806036,1
1355496,1925526,2
1355496,2895595,3
1355496,66263,3
1355496,2478164,3
1355496,3398759,3
1355496,1925526,3
1355496,1925526,4
1289967,224684,2
1289967,224684,3
470768,57581,1
470768,137467,1
470768,19958,1
470768,938390,1
470768,42175,1
470768,141375,1
470768,1173259,1
470768,349,1
470768,1327,1
470768,5168,1
470768,4409249,2
470768,1510003,2
470768,1510003,3
470768,1716305,3
1191663,74423,1
1191663,1469128,1
1191663,1709469,1
1191663,86536,1
1191663,1724375,1
1191663,3045119,1
1191663,2884056,1
1191663,1631462,2
1191663,1591268,3
1191666,2355192,1
1191666,28781,1
1191666,21175,1
1191666,1588454,1
1191666,84100,1
1191666,1077538,1
1191666,2492414,1
1191666,1554711,1
1191666,38863,1
1191666,66839,1
1191666,1096487,2
962297,3490247,1
962297,1052738,1
962297,1497374,1
962297,3460359,1
962297,3295427,1
962297,3397872,1
962297,1185131,1
962297,1871433,1
962297,1417641,1
962297,1455419,1
962297,586012,2
1486594,552257,1
1486594,5458842,1
1486594,1386821,2
1486594,2083024,3
1158915,2362044,1
1158915,6720,1
1158915,1714809,1
1158915,3917790,1
1158915,4492447,1
1158915,4492448,1
1158915,4266275,1
1158915,4492449,1
1158915,4492450,1
1158915,4492451,1
1158915,2602036,2
1158915,2602036,3
1158915,1932178,3
1158915,2384728,3
1158915,3134487,3
1519363,1314226,1
1519363,1314232,1
1519363,2132830,1
569094,587506,1
569094,130640,1
569094,226366,1
569094,141610,1
569094,543505,1
569094,25072,1
569094,17881,1
569094,1455336,1
569094,206919,1
569094,1109702,1
569094,2451598,2
569094,1046497,2
569094,89596,2
569094,7626,3
569094,35666,3
569094,1425616,3
569094,107446,3
569094,155267,3
1224455,97698,1
1224455,97621,1
1224455,60152,1
1224455,2195588,1
1224455,2775702,1
1224455,2670378,1
1224455,2917401,1
1224455,1267956,2
1224455,2340908,3
962318,19117,1
962318,1617035,1
962318,586758,1
962318,4108274,1
962318,2186610,1
962318,4108275,1
962318,4862432,1
962318,1485755,1
962318,1485754,1
962318,42739,1
962318,2128265,2
962318,2481028,3
962318,1974873,3
962319,19117,1
962319,6012,1
962319,1467525,1
962319,3891855,1
962319,1351707,1
962319,1735987,1
962319,126605,1
962319,1544279,1
962319,1125175,1
962319,4348324,1
962319,71485,2
962319,2349400,3
962319,43635,3
962319,2349399,3
962319,1300829,3
962319,2481279,3
962319,1155443,3
1126166,13240,1
1126166,70904,1
1126166,17052,1
1126166,15050,1
1126166,2714088,1
1126166,85142,1
1126166,4606072,1
1126166,2535429,1
1126166,2128127,1
1126166,5191418,1
1126166,2461,2
1126166,2043,3
1126166,2461,3
1126166,2487,3
700184,1055761,1
700184,2562665,1
700184,2623012,1
700184,2623014,1
700184,2623015,1
700184,2623036,2
634649,1136406,1
634649,505710,1
634649,71580,1
634649,1649152,1
634649,15277,1
634649,134,1
634649,5293,1
634649,658,1
634649,30082,1
634649,1291350,1
634649,1293994,2
634649,10850,3
634649,1425616,3
929563,2215054,1
929563,1218767,1
929563,1214638,1
929563,63234,1
929563,179702,1
929563,60252,1
929563,87932,1
929563,81726,1
929563,2135035,1
929563,1267375,1
929563,2878527,2
929563,4713473,3
1224481,59640,1
1224481,90317,1
1224481,2635695,1
1224481,4572116,1
1224481,225140,1
1224481,1922404,1
1224481,1950468,1
1224481,5048520,1
1224481,5275410,1
1224481,4653124,1
1224481,225140,2
1224481,232666,3
1224481,1133329,3
1224481,225140,4
1224481,5672843,4
1224481,1365382,4
1453860,5326861,1
1453860,4940708,2
1388331,1899034,1
1388331,3721853,1
1388331,1442618,1
1388331,1627904,1
1388331,3721857,1
1388331,1061910,1
1388331,1615911,1
1388331,5060700,1
1388331,1287000,1
1388331,2761483,1
1388331,5060649,2
1388331,1390494,3
1388331,2279496,3
1453871,78677,1
1453871,938082,1
1453871,128316,1
1453871,4588493,1
1453871,1168949,1
1453871,1879940,1
1453871,1749086,1
1453871,1466974,2
1453871,3746204,3
1453871,1198285,4
929590,205,1
929590,52583,1
929590,1683343,1
929590,196179,1
929590,109019,1
929590,17039,1
929590,1385813,1
929590,2001956,1
929590,1431398,1
929590,2145383,1
929590,2036,2
929590,2035,3
929590,17600,3
929590,120606,3
1322813,130598,1
1322813,63585,1
1322813,2275891,1
1322813,2126495,1
1322813,1089434,1
1322813,120418,1
1322813,3148229,1
1322813,3498220,1
1322813,237821,1
1322813,3794678,1
1322813,4857427,2
1322813,76812,3
1519421,1256603,1
1519421,1563442,1
1519421,233590,1
1519421,119145,1
1519421,24647,1
1519421,186341,1
1519421,1283010,2
1355583,1952386,1
1355583,60650,1
1355583,1132153,1
1355583,2487255,1
1355583,4937651,1
1355583,2800199,1
1355583,1408946,1
1355583,4544021,1
1355583,2208009,1
1355583,1476650,1
1355583,82822,2
1355583,1015909,3
503616,16866,1
503616,67599,1
503616,15050,1
503616,16501,1
503616,4515,1
503616,93285,1
503616,120831,1
503616,1719594,1
503616,234934,1
503616,21290,1
503616,13426,2
503616,52004,3
503616,66733,3
503616,52599,3
503616,16866,3
12106,4430,1
12106,193,1
12106,934,1
12106,6193,1
12106,2144,1
12106,66288,1
12106,27116,1
12106,65827,1
12106,2714,1
12106,3798,1
12106,7623,2
12106,57439,3
12106,71262,3
12106,4146,3
12106,21705,4
1421132,5193983,1
1421132,5193984,1
1421132,2817840,1
1421132,1322489,2
1421132,1322489,3
1421132,5196079,3
1421132,5196080,3
1421132,1040545,3
1421132,1202436,3
1421132,1322489,4
1388366,3777662,1
1388366,5076855,1
1388366,2371465,1
1388366,3805862,1
1388366,4055871,1
1388366,106079,1
1388366,4910699,1
1388366,5076857,1
1388366,5076856,1
1388366,972445,1
1388366,191028,2
1388366,4582443,3
1519438,1256603,1
1519438,1563442,1
1519438,119143,1
1519438,1324472,1
1519438,1283010,2
1519451,1256603,1
1519451,1563442,1
1519451,1283010,2
1486684,1284190,1
1486684,1428733,1
1486684,62971,1
1486684,1818305,1
1486684,2019493,1
1486684,2124826,2
1486684,3187208,3
1486684,5459314,3
1486684,1138199,3
1453919,2161745,1
1453919,2312943,1
1453919,2209427,1
1453919,3264075,1
1453919,2287432,2
1453919,5327107,3
1453919,5327109,3
1453919,5327110,3
1453919,5327111,3
1453919,2287432,4
1519456,1256603,1
1519456,1563442,1
1519456,1283010,2
1027938,1173791,1
1027938,34390,1
1027938,8796,1
1027938,3308780,1
1027938,932207,1
1027938,17406,1
1027938,78233,1
1027938,1074378,1
1027938,1895239,1
1027938,3414822,1
1027938,1948251,2
1027938,1402384,3
1027938,1575832,3
1027938,2219768,3
1027938,2219767,3
1027938,1575831,3
1027938,1522155,3
1453939,1198994,1
1453939,52365,1
1453939,1023428,1
1453939,1293753,1
1453939,5340827,1
1453939,1622021,1
1453939,223200,1
1453939,4099211,1
1453939,2490177,2
1453939,1198994,3
1290100,2112220,2
1290100,2051892,3
1290100,2112220,3
12149,2053,1
12149,10297,1
12149,6280,1
12149,71467,1
12149,65838,1
12149,8962,1
12149,1032173,1
12149,1219574,1
12149,53646,1
12149,154649,1
12149,2053,2
12149,28154,3
12149,13596,3
12149,41323,3
1519479,1593464,1
1519479,3845044,1
1519479,1053357,1
1519479,1045408,1
1519479,4425266,1
1519479,1769938,1
1519479,1444475,1
1519479,1496311,1
1519479,1051405,1
1519479,3939878,1
1519479,3881359,2
1191815,2431166,1
1191815,47754,1
1191815,133217,1
1191815,1562285,1
1191815,6405,1
1191815,128250,1
1191815,2756747,1
1191815,4322085,1
1191815,1922410,1
1191815,84262,1
1191815,72191,2
1191815,105346,3
1191815,90704,3
1191815,2498859,3
1191815,72191,4
1191815,1272364,4
1421198,3363708,1
1421198,1065168,1
1421198,3582449,1
1421198,1373907,1
1421198,3718714,1
1421198,3362447,1
1421198,1863016,1
1421198,1401573,1
1421198,5724694,1
1421198,1989658,2
1027982,1251223,1
1027982,2023016,1
1027982,1981305,1
1027982,4621425,1
1027982,562217,1
1027982,4621423,1
1027982,3713658,2
1027982,3713652,3
1027982,2565392,3
1355666,1576065,1
1355666,1333031,1
1355666,3186373,1
1355666,3711571,1
1355666,1875646,1
1355666,3807617,1
1355666,3857731,1
1355666,5661150,1
1355666,1243892,1
1355666,231477,1
1355666,2648790,2
1355666,2427979,3
1355666,2427980,3
1355666,2214008,3
1388440,2027299,2
1388440,3233315,2
1388440,1952211,2
1388440,5061086,2
1388440,5061087,2
1486747,137108,1
1486747,183151,1
1486747,13362,1
1486747,135420,1
1486747,5459599,2
1486747,5458011,3
1486747,3146472,3
1388451,1825808,1
1388451,1013090,1
1388451,938965,1
1388451,3223352,1
1388451,1361991,1
1388451,1517172,1
1388451,3693818,1
1388451,584418,1
1388451,85595,1
1388451,146147,1
1388451,2981701,2
1388451,1543625,3
831395,15886,1
831395,1969732,1
831395,1346536,1
831395,1765346,1
831395,86467,1
831395,2112442,1
831395,2802762,1
831395,2189382,1
831395,1186986,1
831395,2109688,1
831395,2432817,2
831395,1091462,3
831395,2868894,3
831395,1733919,3
831396,932696,1
831396,19384,1
831396,2144,1
831396,228371,1
831396,78117,1
831396,1358061,1
831396,2325786,1
831396,3096312,1
831396,3096315,1
831396,2395517,2
831396,3096309,3
831396,2395517,3
831396,2096760,3
831396,1990332,3
1388454,5061150,1
1388454,2606690,1
1388454,58609,1
1388454,135199,1
1388454,1469989,1
1388454,115659,1
1388454,2544,1
1388454,1058058,1
1388454,3492487,2
1257384,1246499,1
1257384,3213100,1
1257384,3843462,1
1257384,2664186,1
1257384,1161173,1
1257384,4585277,1
1257384,1206861,2
1257393,931444,1
1257393,238450,1
1257393,4044456,1
1257393,3314431,1
1257393,1070771,1
1257393,1276357,1
1257393,3615074,1
1257393,3480217,1
1257393,3432564,1
1257393,3597351,1
1257393,3314431,2
1257393,3499016,2
1257393,84042,3
1257393,84042,4
1257393,3314431,4
1257393,3499016,4
1257393,3597555,4
1257394,3281444,1
1257394,3875985,1
1257394,3962210,1
1257394,2758431,1
1257394,1105162,1
1257394,1270506,1
1257394,571285,1
1257394,4044466,1
1257394,4044456,1
1257394,3962207,1
1257394,1267615,2
1257394,259989,3
1257394,2499299,3
1257394,1267615,4
1257394,259989,4
1257394,2499299,4
1257394,4752161,4
1486770,190,1
1486770,3051,1
1486770,17522,1
1486770,448,1
1486770,1892,1
1486770,6193,1
1486770,192,1
1486770,31,1
1486770,3292,1
1486770,1294982,1
1486770,3060459,2
1486770,3060459,3
1257400,1350,1
1257400,136170,1
1257400,131308,1
1257400,2397003,1
1257400,4716338,1
1257400,4771529,1
1257400,4771530,1
1257400,4771532,1
1257400,4771535,1
1257400,4771537,1
1257400,129896,2
1257400,1461722,3
1257400,1425040,3
1257400,1191603,3
1257400,1362350,4
1257400,129896,4
1257407,1894608,1
1257407,3208373,1
1257407,1669836,1
1257407,1129822,1
1257407,4673749,1
1257407,1669829,1
1257407,586285,2
1257407,1526954,3
1257407,586285,3
1257409,1365174,1
1257409,4716945,1
1257409,1415834,1
1257409,2168186,1
1257409,1140663,1
1257409,1563573,1
1257409,4716950,1
1257409,1945932,1
1257409,4030364,1
1257409,1102608,2
1257409,4210549,3
1290182,1646206,1
1290182,1875655,1
1290182,4286222,1
1290182,2758995,1
1290182,4475212,1
1290182,4854585,1
1290182,4854586,1
1290182,139493,1
1290182,1336527,1
1290182,1294526,1
1290182,3161070,2
1290182,1293086,3
1290184,92178,1
1290184,38225,1
1290184,14837,1
1290184,77271,1
1290184,120615,1
1290184,76594,1
1290184,78589,1
1290184,99662,1
1290184,40389,1
1290184,1748841,1
1290184,56334,2
765897,69899,1
765897,1028899,1
765897,2467139,1
765897,173995,1
765897,2035115,1
765897,26996,1
765897,1178637,1
765897,4179316,1
765897,1137729,1
765897,2068598,1
765897,94471,2
765897,844266,3
765897,56857,3
765897,235548,3
765897,909318,3
765897,1395205,3
1454028,4640349,1
1454028,4640347,1
1454028,2421673,1
1454028,1177651,1
1454028,1177652,1
1454028,4640348,1
1454028,1177650,1
1454028,4843927,1
1454028,2676128,1
1454028,2285781,1
1454028,4640377,2
765904,84407,1
765904,62765,1
765904,1382837,1
765904,1142686,1
765904,92728,1
765904,2262473,1
765904,22224,1
765904,4252,1
765904,1506487,1
765904,1824540,1
765904,1449572,2
765904,2861329,3
765904,2861324,3
765904,1172509,3
765904,1449572,4
1191895,30737,1
1191895,97193,1
1191895,1108526,1
1191895,1182313,1
1191895,2728555,1
1191895,136811,1
1191895,1654234,1
1191895,2356296,1
1191895,1551034,1
1191895,1162340,1
1191895,4322415,2
1191895,1817950,3
1191895,12031,3
1191895,1833054,3
1191895,1016017,3
1191895,1833054,4
1191895,2204751,4
1191895,1016017,4
1290205,3724880,1
1290205,3287492,1
1290205,1339266,1
1290205,4153440,1
1290205,1656869,1
1290205,3579618,1
1290205,2344971,1
1290205,3231578,1
1290205,5364267,1
1290205,4688485,1
1290205,1758583,2
1290205,1118827,3
1290205,225153,3
1290206,3882129,1
1290206,2450028,1
1290206,3259638,1
1290206,4469535,1
1290206,4523961,1
1290206,4932182,1
1290206,4932184,1
1290206,4932185,1
1290206,551623,1
1290206,4932188,1
1290206,2856873,2
1290206,225153,3
1290206,3064868,4
1290206,3064870,4
1290206,2856873,4
1454046,4980149,1
1454046,2950521,1
1454046,4441218,1
1454046,5327549,1
1454046,2761488,1
1454046,53185,1
1454046,4851022,2
1290213,111482,1
1290213,1550737,1
1290213,4179328,1
1290213,1261449,1
1290213,1272465,1
1290213,3168351,1
1290213,3181531,1
1290213,555778,1
1290213,2874195,1
1290213,4509805,1
1290213,3317265,2
1290213,84042,3
1290213,3317265,4
1290213,84042,4
1290213,4997764,4
536554,1255540,1
536554,2131391,1
536554,3444018,1
536554,2043430,1
536554,1319469,1
536554,1071699,1
536554,2089274,1
536554,1023465,1
536554,1237628,1
536554,2618000,1
536554,1288796,2
536554,2127,3
536554,84348,3
536554,1327476,4
1290218,3303015,1
1290218,1899034,1
1290218,4920377,1
1290218,4027672,1
1290218,3891285,1
1290218,580644,1
1290218,583940,1
1290218,1162630,1
1290218,4920375,1
1290218,3984632,1
1290218,4766358,2
1290218,1072750,3
1290218,3550698,3
1355756,7824,1
1355756,40501,1
1355756,2237906,1
1355756,18933,1
1355756,3811257,1
1355756,7805,1
1355756,49104,1
1355756,1153460,1
1355756,55881,1
1355756,2910517,1
1355756,37076,2
1355756,2398360,3
1355756,47340,3
1355756,4123822,3
1552378,1986492,1
1552378,183709,1
1552378,59264,1
1552378,4962692,1
1552378,4786387,1
1552378,3181414,1
1552378,4860362,1
1552378,2670041,1
1552378,1112877,1
1552378,5711553,1
1552378,3181421,2
1552378,5711565,2
1552378,1849654,2
1552378,2762183,2
1552378,562141,2
1552378,2749876,2
1552378,5711557,3
1552378,63185,3
1552378,206624,3
1552378,3181421,3
1552378,523979,3
1552378,1758030,3
1421309,1589101,1
1421309,5194470,1
1421309,1035430,1
1421309,120276,1
1421309,1086927,1
1421309,1133638,1
1421309,238054,1
1421309,1340860,1
1421309,3177852,1
1421309,5227587,1
1421309,1123262,2
1421309,1108174,3
1421309,1123262,4
1421309,2194587,4
1421309,5194459,4
1421309,112484,4
962558,213371,1
962558,1298007,1
962558,1140282,1
962558,559566,1
962558,1240284,1
962558,1168565,1
962558,2247023,1
962558,2239191,1
962558,3981058,1
962558,3981059,1
962558,1600064,2
962558,1600064,3
962558,2343428,3
1323008,1434084,1
1323008,3216340,1
1323008,107573,1
1323008,119244,1
1323008,1342694,1
1323008,1604656,1
1323008,456935,1
1323008,2370987,1
1323008,133251,2
1323008,5285174,3
1323008,2732420,3
1323008,1197453,3
1323008,2858019,4
1323010,1814387,1
1323010,5376778,1
1323010,4630847,1
1323010,2721915,1
1323010,1291350,1
1323010,3442406,1
1323010,24045,1
1323010,2372,1
1323010,4074329,1
1323010,19302,1
1323010,1814387,2
1323010,1814387,3
1323010,1161120,3
1323010,1331168,3
1486852,1621287,1
1486852,210818,1
1486852,207401,1
1486852,1362887,1
1486852,1621287,2
1486852,1621287,3
1486852,1300978,3
1519622,5688881,1
1519622,1485327,1
1519622,2997447,1
1519622,5688907,1
1519622,4287275,1
1519622,3498933,1
1519622,5587965,1
1519622,5689015,1
1519622,1396177,1
1519622,4287268,1
1519622,5597540,2
1486860,553632,1
1486860,1464477,1
1486860,584773,1
1486860,2486198,1
1486860,1640837,1
1486860,86023,1
1486860,85387,2
1486860,85387,3
1486860,4853272,3
1486860,4853273,3
372751,19588,1
372751,9711,1
372751,222350,1
372751,233590,1
372751,224413,1
372751,1072774,1
372751,68916,1
372751,934841,1
372751,1250465,1
372751,9705,1
372751,90695,2
372751,90695,4
1290260,3337044,1
1290260,4993696,1
1290260,1699967,1
1290260,557127,1
1290260,2307543,1
1290260,2327123,1
1290260,3805115,1
1290260,1647427,1
1290260,1338898,1
1290260,1986280,1
1290260,1382132,2
1290260,4202979,3
1290260,1565155,3
1519636,5588019,1
1519636,2998150,1
1519636,41641,1
1519636,1550586,1
1519636,998563,1
1519636,5588021,2
1519636,53092,3
1519636,5588021,4
1355802,58691,1
1355802,211685,1
1355802,204420,1
1355802,2362049,1
1355802,2124409,1
1355802,114898,1
1355802,1444307,1
1355802,1235619,1
1355802,3237139,1
1355802,2413402,1
1355802,1362798,2
1355802,1192003,3
1486879,2004111,1
1486879,5203450,1
1486879,3032871,1
1486879,5459957,1
1486879,2754279,1
1486879,1519710,1
1486879,5105645,1
1486879,2637218,1
1486879,3745015,1
1486879,5459964,1
1486879,1519710,2
1290275,26094,1
1290275,4756964,1
1290275,1665347,1
1290275,1885350,1
1290275,3186479,1
1290275,4713389,2
1290275,2471261,3
1290275,1907073,3
929831,1886168,1
929831,1021689,1
929831,1348474,1
929831,28255,1
929831,3755931,1
929831,2514903,1
929831,1395720,1
929831,1395721,1
929831,4807808,1
929831,4807810,1
929831,95901,2
929831,20665,3
929831,20680,3
929831,20681,3
929831,2162908,3
1323049,1165616,1
1323049,23646,1
1323049,2670719,1
1323049,1371878,1
1323049,1669698,1
1323049,52885,1
