movie_id,actor_id
1550392,5704244
1386561,2812623
1370177,207800
1370177,2636
911430,287
911430,1837297
911430,3810
911430,62105
911430,10920
911430,3398
911430,65447
911430,1221073
911430,1477143
911430,58431
10313,1461
10313,3061
10313,1229
10313,1979
10313,418
10313,32747
10313,94431
10313,17401
10313,12797
10313,17039
1566803,2058679
1566803,4895674
1566803,5122511
1271895,1266721
1271895,1354895
1271895,966327
1271895,2155170
1271895,1742837
1271895,1794453
1271895,2769638
1271895,1630056
1271895,4379557
1271895,1017333
1239134,35070
1239134,85033
1239134,35756
1239134,86019
1239134,1267400
1239134,55062
1239134,53674
1239134,85656
1239134,86086
1239134,55066
1337445,6588
1534059,1571018
1534059,590840
1534059,1770232
1534059,2261685
1534059,5760240
698483,2618940
698483,2618941
698483,2497784
698483,2559763
698483,2618942
698483,2618943
698483,2618944
698483,2618945
698483,2618946
698483,2618948
10358,19274
10358,9281
10358,64342
10358,76525
10358,4183748
10358,4183753
10358,4183755
10358,23658
10358,1229795
10358,17271
1566838,228971
1566838,1976342
10360,17288
10360,18993
10360,15498
10360,64916
10360,150174
10360,1728055
10360,210485
10360,1665371
10360,945707
10360,182043
1566842,1028444
1566842,140541
1566842,1291440
1566842,1084273
1566842,2427338
1566842,5765529
1566842,3309467
1566842,5765531
1566842,5765533
436350,1622
436350,1367226
436350,1742837
436350,1748260
436350,1599701
436350,20327
436350,2137314
436350,1507320
436350,1928300
436350,1248921
1534078,4929796
1534078,4929787
1534078,5642223
1534078,5642225
1534078,5642228
1566850,4266370
1566850,5765539
1566850,5765540
1566850,4254570
1501318,2060014
1501318,3087309
1501318,1772732
1566857,2363362
1566857,5765591
1419406,18897
1419406,1173805
1419406,56861
1419406,3167855
1419406,1625880
1419406,4062369
1419406,1016316
1419406,1516593
1419406,1881987
1419406,5191043
1452176,39389
1452176,78804
1452176,3013234
1452176,2476450
1452176,1313564
1452176,2710310
1452176,1270111
1452176,94304
1452176,5498716
1452176,5498721
1075350,2875081
1075350,1620959
1075350,3437574
1075350,4050147
1075350,4050148
1075350,3745844
1075350,2578704
1075350,132146
1075350,94023
1075350,4050293
1501342,3995095
1501342,3539148
1501342,2020446
1501342,2734687
1271974,2017166
1271974,2884333
1271974,4737280
1271974,2247119
10410,514
10410,518
10410,23346
10410,22131
10410,4764
10410,65017
10410,1213105
10410,10360
10410,51805
10410,11805
1566899,5765626
1566899,5765628
1566899,5765630
1566899,5765723
1566899,5765725
1550517,3394298
1550517,1681211
1550517,1585508
1550517,2245285
1566903,5171012
1566903,5765960
1566903,5765961
1566903,5400483
1566903,5765994
1566903,5766000
1566903,5766003
1566903,4268351
1566903,5196057
1566903,3835329
10424,1271
10424,2714
10424,139
10424,6110
10424,1907
10424,27116
10424,6949
10424,124783
10424,15866
10424,21710
1566906,5765730
1566906,5765731
1566907,5765729
1304776,4570571
1304776,4456625
1304776,4456743
1304776,4578724
1304776,4456739
1304776,4775809
1304776,4454785
1304776,4456618
1304776,4456620
1304776,4456737
1485002,208782
1485002,1272291
1485002,18298
1485002,97188
1485002,177443
1485002,1847439
1485002,3739084
1485002,1910
1485002,5493346
1485002,5493358
1566923,4266370
1566923,5765551
1566923,4953327
1566923,4502287
1566923,5765772
1337562,118545
1337562,1371297
1337562,1983503
1337562,1175743
1337562,3118207
1337562,2044745
1337562,1450392
1337562,113970
1337562,1967387
1337562,181247
1239261,1676724
1239261,1821711
1239261,2462054
1239261,1698068
1239261,1821704
1239261,2242985
1386721,2943774
1386721,2596673
1386721,2983979
1550569,978103
1550569,5704976
1566955,5543804
1534189,1248
1534189,47654
1534189,29902
1386734,5054928
1386734,4578247
1288438,221018
1288438,481337
1288438,85065
1288438,18792
1288438,8654
1288438,4783
1288438,1129464
1239288,61178
1239288,1371041
1239288,4523005
1239288,58599
1239288,530618
1239288,132856
1239288,1345418
1239288,2581288
1239288,2013344
1239288,1853386
1550585,5705029
1550585,4835346
1550585,5705033
534780,1033157
534780,55062
534780,223167
534780,140763
534780,85656
534780,1033068
534780,2408210
534780,85657
534780,1550351
534780,1047717
1288445,976
1288445,82809
1288445,141876
1288445,1156305
1288445,76215
1288445,1033691
10494,65437
10494,65424
10494,553949
10494,1685
10494,65438
10494,553950
10494,84509
10494,235337
10494,226637
10494,81851
1370364,5280056
1517824,33285
1517824,5582407
1517824,88161
1517824,5582410
1517824,1064313
1517824,1218183
1517824,3207225
1517824,1465252
1517824,2986573
1059072,2448242
1059072,2448248
1566982,5527127
1566982,2401786
1124620,587020
1124620,61134
1124620,1721268
1124620,3257962
1124620,36801
1124620,109
1124620,1196041
1124620,1392149
1124620,90609
1124620,2448913
1501453,2151537
1501453,3811388
1501453,2238822
1501453,3553315
1501453,4167978
1501453,1684342
43279,29426
43279,2461
43279,4783
43279,3070
43279,26739
43279,134703
43279,1068123
43279,2532622
43279,1897617
977168,3783
977168,16862
977168,56367
977168,87201
977168,1250729
977168,2568953
977168,1057155
1403152,5122690
1403152,3114374
1403152,5122692
1403152,5122689
1403152,5122694
1403152,5122695
1403152,5122696
1550611,932217
1468698,3349651
1468698,2218138
1468698,1150896
1468698,2436717
1468698,2217001
1468698,4845589
1534235,2431166
1534235,3039213
1403166,237993
1403166,1913620
1403166,3721424
1403166,1638503
1403166,2109334
1403166,591153
1403166,1611383
1403166,588013
1403166,1430794
1403166,587090
1567006,3826922
1567006,2353039
1567006,1763080
1567006,5766030
1255718,1524100
1255718,55469
1255718,1369336
1255718,205797
1255718,116263
1255718,1129833
1255718,60118
1255718,5120164
1255718,3618398
1255718,2574321
1386792,2679739
1386792,2212088
1386792,2950090
1386792,145472
1386792,59764
1386792,150457
1386792,144172
665899,1708936
665899,2943786
665899,1314108
665899,1011019
665899,1910764
665899,1214060
665899,1461344
665899,2517107
665899,4911045
665899,4911046
1403189,1346048
1403189,2207240
1403189,2372885
1403189,1346050
1403189,1592925
1403189,1881862
1403189,142996
1403189,2306676
1403189,237875
1403189,1500313
1288504,4696635
1288504,4011915
1288504,1258719
1288504,4707198
1288504,4707199
1419584,5187875
1419584,5621259
1419584,3779043
1419584,3553347
1419584,3553348
1567048,1504236
1567048,4283658
1567048,3544440
1567048,5766256
1386827,15033
1386827,3214361
1386827,943913
1386827,7517
1386827,52020
1386827,5287221
1386827,968006
1386827,2090258
1386827,97913
1386827,39213
1370445,12766
1370445,1653190
1370445,3135543
1370445,2898528
1370445,3562455
1370445,4997253
1370445,11954
1370445,1516332
1370445,3423721
1370445,1816036
1534286,127891
1288528,4706792
1288528,1643349
1288528,4997052
1288528,2226997
1288528,1299683
1550676,2906461
1550676,1950966
1550676,5705252
1550676,5705253
1550676,5300755
1550676,5705255
1452377,5320929
1452377,5320931
1452377,5320932
1452377,5320936
1452377,5320938
1452377,5320940
1452377,5320941
1452377,5320943
1452377,5320944
1452377,5320949
1452378,2035467
1452378,493911
1452378,1035838
1452378,220302
1452378,1886439
1517914,2143504
1517914,4429023
1517914,136614
1517914,2882538
1517914,3860163
1517914,3061604
1255778,47820
1255778,130664
1255778,35137
1255778,213214
1255778,77131
1255778,54675
1255778,4757314
1255778,56404
1255778,3993968
1255778,5650416
1255779,2112198
1255779,73394
1255779,999406
1255779,1631566
1255779,1451520
1255779,1441242
1255779,21769
1255779,62444
1255779,13688
1255779,1901015
1272162,2914688
1272162,2764542
1272162,41087
1272162,2064124
1272162,1104567
1272162,5384
1272162,1572541
1272162,2348730
1272162,3837926
1272162,3771023
1206628,1064
1206628,2879
1206628,41901
1206628,3416991
1206628,5540922
1206628,2154778
1206628,2906446
1206628,3375693
1567077,560275
1567077,114461
1567077,1458149
1567077,1205318
1567077,1954334
1567077,92659
1567077,67052
1567077,1253386
1567077,560247
1567077,1192254
1272166,72466
1272166,123701
1272166,3063
1272166,87840
1272166,15739
1272166,162367
1272166,1356253
1272166,5704579
1272166,4615699
1272166,1964943
1567078,5766284
1567078,3398483
1567078,5766285
1567078,3509867
1567078,1592374
1255792,1613123
1255792,13514
1255792,1285132
1255792,5682385
1255792,5682384
1255792,5682386
1255792,5682387
1255792,81969
1255792,1368672
1255792,2205004
1386865,1086110
1386865,2067002
1386865,568400
1386865,3337169
1386865,1751211
1386865,1040907
1386865,1898677
1386865,121459
1550706,15915
1550706,131632
1550706,2849640
1550706,119950
1550706,2120778
1550706,2068603
1550706,1276763
1550706,2406108
1567113,2785701
1567113,1009361
1567113,3688767
1567113,1194929
1567113,2231912
1567113,1184200
1567113,1284337
1567113,550335
1567113,4325610
1567113,935667
977294,928572
977294,134
977294,380
977294,453272
977294,1071642
977294,5723
977294,1080969
977294,1089873
977294,75604
977294,5419
1517970,1197223
1517970,5747095
1517970,1467647
1517970,3001045
1517970,2371729
1288599,88469
1288599,36322
1288599,7540
1288599,4707103
1288599,4707104
1288599,2566734
1288599,2216827
1255833,148992
1255833,16851
1255833,1951
1255833,40543
1255833,530618
1255833,1568101
1567132,2735136
1567132,5769942
1567132,5769944
1567143,5766512
993708,1059597
993708,1599391
993708,2806036
993708,1998733
993708,426216
993708,79416
993708,120244
993708,1107158
993708,1356010
993708,11806
977331,24893
977331,583687
977331,1186076
977331,2524776
977331,1562548
977331,3899765
977331,3246442
977331,936196
977331,2409669
977331,1670906
1239478,4460
1239478,93236
1239478,1297500
1239478,4804236
1239478,4804238
1370559,2197426
1370559,131624
1370559,1800446
1370559,2845741
1370559,296690
1370559,234821
1370559,2535507
1370559,1833324
1370559,1816065
1370559,1289282
1501632,4880390
1501632,4880387
1501632,5154962
1501632,4880386
1501632,5154938
1501632,5154953
1501632,5144690
1501632,5154978
1501632,3801805
1501632,5234146
1403327,1972706
1403327,1446798
1403327,1423088
1403327,15592
1403327,1538751
1403327,1731988
1403327,588818
1403327,1413918
1403327,234531
1108427,4247263
1108427,18918
1108427,7241
1108427,205406
1108427,1753341
1567181,5766716
1567181,5766717
1436114,5253670
1436114,5253675
1436114,5253676
1436114,5257346
1436118,4313654
1436118,5253688
1436118,5253690
1436118,5199401
1436118,5253692
1436118,5253693
1436118,4809240
1436118,5253694
1042910,5551375
1042910,1131509
1042910,5551377
1042910,1713407
1042910,5551378
1042910,45151
1042910,5553637
1042910,932673
1042910,1883870
1042910,5553638
1567203,3873634
10744,3905
10744,7447
10744,49
10744,52647
10744,17402
10744,7004
10744,13241
10744,28033
10744,54651
10744,22132
1550840,5705929
1550840,5705930
1550840,5705932
1550840,5705933
10747,190
10747,66670
10747,66223
10747,16555
10747,17580
10747,734
10747,8350
10747,1173474
10747,13263
10747,40381
567811,2185015
567811,2223752
567811,2598
567811,1146050
567811,1312166
567811,3555
567811,2440
567811,4648745
567811,58421
567811,1417794
1550854,5358205
1550854,4936512
1550854,4895206
1550854,4892625
1174023,2135985
1174023,688
1174023,43358
1174023,1152352
1174023,212928
1174023,2618742
1174023,2977195
1174023,44329
1174023,4253626
1174023,569361
1567239,999449
1567239,2060364
1567245,419
1567245,20373
1567245,5086734
1567248,59313
1567248,151975
1567250,98050
1567250,204239
862739,4729742
862739,967362
862739,1488707
862739,4742274
862739,1659287
862739,4018082
862739,4742275
862739,5197843
1550874,2746525
1550874,2185192
1550874,2565061
1468956,5389305
1468956,5389296
1468956,5389297
1468956,5425804
1468956,5425805
1518112,5583210
1518112,5583212
1518112,5583213
1518112,5583214
1485357,111782
1485357,5454410
1485357,5454412
1485357,5454413
1485357,5454414
911916,587506
911916,130640
911916,226366
911916,141610
911916,25072
911916,543505
911916,17881
911916,1455336
911916,206919
911916,2963
1190449,2334917
1190449,4317954
1190449,932450
1190449,1693042
1190449,2406095
1190449,5335316
1190449,5335317
1190449,5335318
1190449,5335319
1190449,5335320
1518130,131513
1518130,3809435
1518130,5711787
1518130,1387957
43585,134450
43585,106515
43585,13591
43585,134451
43585,1804275
43585,134453
43585,134454
43585,1113273
43585,1000555
43585,168914
1501775,1395596
1501775,2009822
1501775,1325224
1501775,145469
1501775,2274018
1501775,5518923
1501775,5518924
1550933,5706402
1550933,118927
1550933,4542315
1550933,1094730
1550933,3699449
1550933,1340643
1550933,1277471
1550933,1094734
1550933,5706408
1550933,547052
1272405,1133858
1272405,1012320
1272405,2407771
1272405,2270252
1272405,2386927
1272405,1260978
1272405,1609470
1075797,143303
1075797,146443
1075797,1363475
1075797,1577495
1075797,1195911
1075797,1817860
1075797,145514
1075797,1893050
1075797,146442
1403490,5134697
1403490,5134698
1403490,5134699
1403490,5134700
1403490,5134701
1403490,5134702
1403490,3226110
1403490,5134704
1403490,5134705
1403490,5134706
1419876,5188931
1419876,5188932
1419876,5188933
1419876,5188934
1419876,5188936
1419876,5188941
1419876,5188942
1419876,5188943
1419876,5188944
1419876,5188945
1469036,1601866
1469036,555542
1469036,1923945
1469036,4067824
1469036,4425255
1403500,5469480
1403500,4230126
1403500,3236640
1403500,5469482
10866,8167
10866,18324
10866,22290
10866,15854
10866,552467
10866,149526
10866,7473
10866,29862
10866,67538
10866,156011
1436286,3804241
1436286,5254560
1436286,5254561
1436286,5254562
1436286,5254563
1337985,1454976
1337985,1018945
1337985,1357295
1337985,4744249
1337985,1575311
1337985,33134
1337985,1417812
1337985,1089940
1337985,1082696
1337985,5432621
1501831,125631
1501831,1568234
1501831,2207680
1501831,1069783
1501831,102548
1354379,4931365
1354379,4936560
1354379,4932393
1354379,4931369
1354379,4931366
1354379,4931540
1354379,4931368
1354379,4940841
1354379,5207002
1387155,1469935
1354399,4932442
1354399,4932444
1354399,4932445
1354399,4932446
1354399,3162295
1518245,5583628
1518245,5583631
1518245,5583633
1518245,5583635
1518245,5583638
617126,1253360
617126,556356
617126,21042
617126,1597365
617126,202032
617126,936970
617126,1294982
617126,10871
617126,65447
617126,34546
1551021,5479545
1551021,5479549
1551021,5678568
1551021,5479551
1452723,212069
1452723,77976
1452723,77977
1452723,107701
1452723,2967369
1452723,1144062
1452723,1480030
1452723,1479297
1452723,937065
1452723,73550
1387190,1609347
1387190,2986668
1387190,41906
1387190,71157
1387190,588175
1387190,1460362
1387190,41907
1387190,71156
1387190,938308
1387190,1443305
1567419,4349057
1567419,3923982
1567419,5767626
1567419,5767623
1551041,3440085
1551041,5279217
1551041,4175703
1452742,5318276
1452742,5324546
1436359,10592
1436359,96082
1436359,10215
1436359,1825632
1436359,1289529
1436359,5254847
1436359,101390
1436359,1975865
1436359,1825638
1436359,5494802
27337,21688
27337,31079
27337,97563
27337,97564
27337,97565
27337,3108409
27337,1379797
27337,226829
27337,79037
27337,146455
1551057,5453387
1551057,5706765
1551057,5706766
1551057,1861345
1567441,5767700
1567441,2312496
1567441,5767702
1567441,3949563
1567441,1515984
1452757,5322317
1452757,4672890
1452757,4210130
1452757,5322318
1452757,4210105
1452757,5322319
1469141,13250
1469141,85962
1469141,5583050
1469141,155109
1469141,5011352
1469141,2577252
1469141,5410443
1469141,3643870
1469141,5401334
1469141,1810976
1567447,229932
1567447,144492
1567447,1140282
1567447,931290
1567447,559566
1436376,130307
1436376,2267084
1436376,1991594
1436376,1700755
1436376,2658367
1436376,4813874
1436376,227544
1436376,2137666
1436376,2184272
1436376,3988633
1567449,929045
1567449,1575191
1567449,4343700
1567449,94924
1403612,113732
1403612,1825005
1403612,1645599
1403612,1443671
1403612,4009367
1403612,1259120
1403612,4485438
1403612,3804531
1403612,1258942
1403612,5746712
1174240,4254503
1174240,4253581
1174240,97913
1174240,78021
1174240,1727015
1174240,1222643
1174240,51038
1174240,3727647
1174240,4254504
1174240,1433810
1567458,5767740
1567458,5767741
1567458,5767744
1567458,5767745
1567458,5767746
1567460,1936858
1567460,227759
1567460,5767770
1567460,2859151
1567460,2458966
1567465,1132081
1567465,5767798
1567465,5767799
1567465,5767800
1567465,5767801
1567465,5767803
1567468,3209638
1567468,5767787
846575,1977759
846575,1128441
846575,980217
846575,1312155
846575,1211606
846575,1694462
846575,2869634
846575,2677487
846575,1552007
846575,3549408
1141491,27978
1141491,1142414
1141491,92897
1141491,47069
453364,1289605
453364,1391790
453364,239799
453364,1236122
453364,134474
453364,1339095
453364,1800826
453364,20614
453364,1800827
453364,995539
1567477,4012443
1567477,4047081
1567477,5479439
1567477,5767825
1567477,5767827
1551094,559622
1551094,2476545
1567481,96429
1567481,3776847
1567481,3085278
1567481,1077146
1043197,1019
1043197,10205
1043197,83854
1043197,30616
1043197,1851642
1043197,3969369
1567485,3253588
1420031,1927247
1420031,1202408
1420031,5114334
1420031,1331143
1420031,1653918
1420031,2057255
1420031,4693178
1256192,1935253
1256192,1807099
1256192,3537445
1256192,3743599
1256192,1770636
1256192,3127501
1256192,2646468
1256192,3328163
1256192,5260434
1256192,566081
1452802,5322494
1567487,5767888
1567487,2349694
1567487,5767891
1567487,5767893
1567487,4285865
11013,13548
11013,1579
11013,4654
11013,21818
11013,230
11013,5274
11013,156689
11013,90609
11013,21412
11013,157176
1501953,5519549
1501953,5519552
1501953,5519553
1567489,1018045
1567493,5767931
1567493,2042645
1567499,2190121
1567499,2031280
1567504,5767954
1567504,5124366
1567504,5767955
1567504,5767956
1567504,5767957
1567504,5767958
1567504,2472201
1567504,3107273
1567504,117062
1567504,2800754
1567508,122426
1567508,1106964
1567508,122424
1567508,2980948
1354518,2324569
1354518,1425934
1354518,1094091
1354518,1739403
1354518,1529997
1354518,20766
1354518,72855
1354518,2592839
1354518,1479957
1354518,2138256
1567512,3577265
1567512,2096693
1567512,3249897
1452825,5318276
142109,1116291
142109,103302
142109,139645
142109,1116292
142109,103250
142109,81945
142109,103308
142109,93866
27422,52612
27422,106665
27422,107323
27422,1483173
27422,1076675
27422,97715
27422,1275243
1534750,5651083
1534750,5658214
1534750,5667403
1534750,5680907
1321764,13333
1321764,22383
1321764,185526
1321764,56619
1321764,93848
1321764,1219243
1321764,4850799
1321764,2211302
1321764,3133724
1321764,118929
1321764,4850801
1288998,2880085
1288998,1016570
1288998,141571
1288998,2363617
1288998,1498749
1288998,1769529
1288998,4280767
1288998,3700533
1288998,2300951
1288998,2207076
944931,5752278
944931,1881225
944931,5752285
944931,3147432
944931,5752292
944931,3035230
944931,3028627
944931,1932483
944931,3028629
944931,5752297
944936,76696
944936,939589
944936,3631439
944936,1652145
944936,21292
944936,1717338
944936,3631445
944936,1232703
944936,3074171
944936,2353048
11065,327
11065,8349
11065,2299
11065,40979
11065,12041
11065,96922
11065,2128853
11065,20220
11065,11512
11065,83101
1485629,4177
1485629,999325
1485629,935720
1485629,92728
1485629,1468289
1485629,1796442
1485629,1527775
1485629,1468291
1485629,4522148
1485629,2238174
1174334,3282533
1174334,2514716
1174334,2906062
1174334,2412089
1174334,1401340
1174334,1354895
1174334,150165
1174334,1260978
1174334,3373856
1174334,2984593
11075,4994
11075,57455
11075,2541
11075,68111
11075,63706
11075,1171071
11075,72606
11075,551590
11075,1089922
11075,120351
650059,2063477
650059,1114562
650059,2266434
650059,1382063
650059,1656961
650059,1343297
650059,2265020
650059,4814208
650059,5299072
650059,236750
11092,3
11092,6197
11092,27888
11092,7673
11092,1818
11092,21245
11092,34691
11092,4887
11092,118754
11092,54800
1026904,3709906
1026904,17433
1026904,4138737
1026904,4957694
1026904,4697525
1026904,4957696
1551193,5668825
1551194,1149067
1551194,6548
1551194,125854
1551194,1380713
1551194,1031745
1551194,1442192
1551194,1953961
1518432,5584231
1518432,4076701
1518432,4980365
1518432,4980321
1518432,5584124
1518432,5584125
1551201,3380717
1551201,1339189
1551201,2167409
1551201,1972402
1551201,2401820
1551201,2409802
1567591,10742
1567591,3465746
1567591,3239468
1338216,136891
1338216,2409205
1338216,1294366
1469290,5390682
1469290,5673658
1469290,5673659
1469290,5673661
1469290,5673663
1469290,4897356
1469290,5673664
1469290,5673666
1469290,1549812
1469290,5673669
1174382,544655
1174382,1369234
1174382,2661126
1174382,1856333
1174382,1293458
1174382,2011922
1174382,3118120
1174382,24893
1174382,4346542
1174382,1841143
1567605,85
1567605,127558
1387382,2461
1387382,444211
1387382,31384
1387382,1600083
1387382,60460
1387382,97446
1387382,1210153
1387382,1395206
1387382,162924
1387382,1181296
1567608,1571061
1567608,2481158
1567608,10090
1567608,3906908
1567608,2232850
1567608,108081
1567608,139751
1567608,4267494
1567610,5768413
1567610,5768416
1567610,5768417
1420157,5080753
1420157,5080769
1420157,5190950
1420157,5080771
1420157,5080755
1420157,5189827
1420157,5080763
1420157,5192188
1420157,5190954
1420157,5266995
1371014,1171953
1371014,2446795
1371014,1572353
1371014,4657059
1371014,3797437
1371014,2491476
1125257,49265
1125257,8944
1125257,1651362
1125257,2705566
1125257,1368795
1125257,19728
1125257,62747
1125257,503103
1125257,2602879
1125257,112288
1567629,5768523
1207183,2428208
1207183,4440254
1207183,4044862
1207183,4440257
1207183,4440259
1207183,4440260
1207183,4440261
1207183,3976948
1207183,4440262
60304,17604
60304,59620
60304,10696
60304,93564
60304,51300
60304,130081
60304,87879
60304,908548
60304,1142720
60304,53
1567633,5768516
1567633,5768517
1567638,4492761
1567638,4492841
371608,54479
371608,110014
371608,26291
371608,1700685
371608,1280334
371608,1904225
371608,1904226
371608,2696776
371608,1545508
371608,2696779
1371035,3247875
1371035,5255744
1371035,1890437
1371035,4263
1371035,5740695
1354652,4933504
1354652,1629429
1354652,549469
1354652,1170514
1354652,973
1354652,27422
1567642,4869689
1567642,5121071
1567642,5178671
1567642,5178670
1567642,5178676
1567642,5768559
1567642,5768566
1567642,5768567
1567642,5768570
1567642,5768571
11166,47175
11166,68418
11166,68419
11166,68420
11166,73553
11166,3221907
11166,63769
11166,1452007
11166,123455
11166,3701975
1502109,1019
1502109,4453
1567643,4725121
1567643,3660512
1567643,4492761
27551,98188
27551,98189
27551,97878
27551,121769
27551,560311
27551,1144863
27551,7073
27551,33807
27551,1167895
27551,592457
1420194,5191025
1420194,5191026
322464,1420604
322464,1420605
322464,1420607
322464,1420609
1223591,4874263
1223591,2543681
1223591,4874264
1223591,4874265
1223591,4874266
1223591,4874267
1223591,4415919
1223591,124867
1223591,212814
1223591,1132167
1567655,5768606
1567655,5768607
1567655,1293509
1567655,5768608
1567655,5768611
1567658,5768625
1567658,5768628
1354672,2726261
1223601,148012
1223601,3901
1223601,32747
1223601,4730009
1223601,2816235
1223601,3673204
1223601,1456090
1502131,3640211
1502131,2018504
1502131,1297661
1502131,3873634
1567667,5768664
1567667,5768665
1567667,5768666
1567667,5768667
1567667,5768668
1567667,5768669
1567667,5768674
240566,1693
240566,1417523
240566,1393772
240566,121797
240566,1018944
240566,137028
240566,84755
240566,68987
240566,1024388
240566,224411
1518519,4590231
1518519,4590213
1518519,1841831
1518519,2937045
1518519,1158003
1518519,5584420
1518519,5584421
1518519,5584422
1518521,92856
1518521,77865
1518521,1883215
1518521,7090
1518521,2010776
1518521,3739138
1518521,2129919
1518521,5584500
1518521,5584501
1518521,5659375
1403836,1312450
1403836,2139632
27583,7399
27583,45400
27583,7026
27583,10431
27583,45407
27583,28044
27583,61659
27583,60073
27583,36594
27583,4158
1567686,2260311
1567686,3826384
1567686,225408
1305546,4779076
1305546,4780818
1305546,4780819
1305546,4786408
1305546,4786417
1305546,5039490
1305546,5039491
1305546,5039493
1305546,4780820
1567691,4835536
1567691,4773876
1567691,5768723
1567691,5768724
1567691,5768725
1354700,1875636
1354700,3226942
1354700,3003974
1354700,3678365
1354700,3964677
1354700,2361037
1567690,2724267
1567690,1916446
1567690,2491130
1567690,4686445
1567690,5768697
1403855,5125238
1403855,4892471
1403855,5125246
1403855,1342895
1403855,2542045
1567702,5768718
1567702,5768719
1567702,5768720
1256408,4927457
1256408,3272557
1256408,1187238
1256408,279486
1256408,4927461
1256408,4927462
1256408,4927466
1256408,4927464
1256408,2346583
1256408,1006345
1567708,2079238
1567711,114755
1567711,4292741
1567711,2533543
1567711,1272047
1567711,117201
1567711,27962
1567711,2117684
1567720,5768759
1338346,3886277
1338346,4796049
1338346,4901930
1338346,4901932
1338346,3952117
1567724,4296364
1567724,5768770
1567724,5768772
1567724,5768773
1420270,1028460
1420270,121996
1420270,2493452
1420270,1124159
1420270,1211408
1420270,1645673
1420270,1139788
1420270,4605880
1420270,2363256
1420270,2278761
1567736,5768788
1567741,5768804
1567741,2374147
1567741,5768805
1567741,2100301
1567741,5768806
1502209,2518721
1502209,2353293
1502209,5532324
1420291,5190351
1420291,4264458
1420291,5289972
1420291,3372337
1420291,4944364
1420291,5289973
1420291,5289976
1272837,5469
1272837,5107934
1272837,85065
1272837,27428
1272837,1344320
1272837,1672504
1272837,2290611
1272837,5512256
1272837,4502181
1272837,3916722
1567749,3270254
1567749,2882129
1567749,5768821
1567757,1382638
1567757,1191992
1567757,2156656
797716,3197
797716,65831
797716,2341765
797716,24516
797716,80167
797716,39126
797716,33016
797716,2980797
797716,109666
797716,189886
1469461,4077625
1469461,5391270
338969,22970
338969,1277188
338969,1335818
338969,1836
338969,1323612
338969,109
338969,4724
338969,399681
338969,65447
338969,85071
1567784,69310
1567784,119671
1567784,96918
1567784,74909
1567784,66957
1567787,1388624
1567787,72494
1567787,3368489
1567787,5769006
1567787,5769011
1567787,1968350
1567787,68973
1485876,5456214
1453109,5316140
1453109,5316145
1453109,5323778
1453109,5323973
1453109,5513023
1453109,5710974
1223747,7830
1223747,43451
1223747,3065380
1223747,3835666
1223747,1556154
1223747,3699917
1223747,1323305
1223747,4386284
1223747,2283717
1223747,3268065
1551428,1976589
1010756,1592855
1010756,1798797
1010756,222122
1010756,1921268
1010756,4067297
1010756,3901
1010756,3188261
1010756,1076119
1010756,4067293
1010756,1405269
1551433,5355893
1551433,5331571
1518671,5688875
1518671,3663529
1518671,5516686
1518671,464228
1518671,1374556
1518671,2519419
1518671,9707
1518671,2095093
1518671,1335392
11358,18918
11358,9656
11358,2203
11358,31029
11358,71128
11358,54495
11358,38571
11358,31391
11358,2234
11358,79072
1551454,1590758
1551454,3294
1551454,2695374
1551456,5081185
1551456,5708560
1551456,1322313
1551456,1227646
1551456,195230
1518688,1891214
1518688,93904
1518688,117075
1518688,1095735
1518688,1820431
1518688,2787902
1518688,102444
1404000,4443125
1404000,1558315
1404000,2460349
1404000,1915463
1404000,4166637
1404000,1284912
1551461,78018
1551461,939
1551461,5708567
1436772,5286778
1436772,5286781
1436772,5286783
1436772,5286789
1436772,5286787
1436772,5286795
1436772,5286796
1436772,3611316
1436772,5286798
1436772,5286803
1436779,5256782
1436779,5256781
1535088,5646398
1535088,5646429
1535088,5646430
1535088,5646432
1535088,5646434
1535088,5646436
1535088,5646438
1535088,5646439
1535088,5646440
1535088,4259523
1305717,999449
1305717,73610
1305717,190961
1305717,225418
1305717,1226806
1305717,1593585
1305717,231
1305717,3262041
1305717,1706760
1305717,2497032
1305725,5202
1305725,2557856
1305725,1303981
1305725,3268855
1305725,3994980
1305725,3864643
1305725,72218
1305725,1391786
1305725,1497342
1305725,8207
1567871,1365177
1567871,3739911
1567871,2897624
1567871,3194982
1567871,1969482
1567871,5415176
1518721,5419364
1518721,4646043
1518721,4739013
1518721,5585358
1518721,5419430
1453186,5324157
1453186,165827
1453186,3424057
1453186,5394418
1453186,5394419
1453186,5394422
1453186,5394424
1453186,5394425
1453186,5394426
1453186,5394427
1338498,3740087
1338498,1853304
1338498,18947
1338498,5053208
1338498,1933033
1338498,1704403
1338498,5053207
1338498,1165224
1338498,5053210
1338498,1589044
11397,69210
11397,16828
11397,56824
11397,29020
11397,18658
11397,35596
11397,37005
11397,77174
11397,154038
11397,53492
748681,1218908
748681,1736757
748681,1211862
748681,2845902
748681,1874097
1518731,4259342
1518731,4259343
1518731,5614410
1518731,5614412
1518731,2484641
1518731,5614415
1518732,4495277
1518732,4608316
1518732,5672484
1518732,5672486
1518732,2477204
1518732,5672489
1518732,5672490
1518732,2214543
1518732,5672492
1223822,1285413
1223822,2100066
1223822,97754
1223822,99138
1223822,1681799
1223822,106188
1223822,1312546
1223822,1085967
1223822,4453236
