movie_id,keyword_id
9626,9990
9626,2011
9626,6556
9626,9717
9626,192913
9626,211227
9626,234213
9628,10322
9628,8577
1353117,15090
1353117,41645
1353117,161261
1353117,245157
1353117,254630
1353117,256183
9629,378
9629,2987
9629,10322
9629,192945
1222049,330660
1222049,334703
75174,1994
75174,9856
75174,9880
75174,12617
75174,15354
75174,156866
75174,158176
75174,168679
75174,176253
75174,179430
75174,185653
75174,190899
75174,202371
75174,235815
75174,256402
75174,256551
9644,6149
9644,2150
9644,11931
9644,12670
1222064,3362
1222064,10085
1222064,10787
1222064,12565
1222064,14895
1222064,235526
1222064,295907
796087,155477
796087,159551
796087,328767
9659,5657
9659,5175
9659,1009
9659,473
9659,4565
9659,4458
9659,2804
9659,3289
9659,3450
9659,5144
9659,6239
9659,6951
9659,8015
9659,9104
9659,9276
9659,7002
9659,13158
9659,14735
9659,14736
9659,18114
9659,157701
9659,175428
9659,200918
9659,201864
9659,202371
9659,219404
9659,262588
9659,269233
9659,312898
9659,325766
9659,325816
9659,325823
9659,325839
9659,325855
796097,155477
796097,328767
1320389,534
1320389,1900
1320389,2428
1320389,2173
1320389,2286
1320389,3014
1320389,18013
1320389,208349
9671,612
9671,242
9671,736
9671,549
9671,1463
9671,1552
9671,3185
9671,5159
9671,3593
9671,4728
9671,5641
9671,8723
9671,11860
9671,175428
9671,193760
9671,208662
9671,309974
9671,325815
796108,155477
796108,158718
796108,159551
796108,258533
796108,328767
1320400,15302
1320400,41282
1320400,181659
1320400,220389
1320400,233421
1320400,264792
1320400,325761
1025491,1956
1025491,2842
1025491,9672
1025491,10818
1025491,12995
1025491,18071
1025491,159313
1025491,207883
1025491,214548
1025491,264386
1025491,281237
1254877,2988
1254877,15097
1254877,156091
1254877,275172
1254877,292623
9696,782
9696,4424
9696,1794
9696,10292
9696,7089
9696,5927
9696,6670
9696,13141
9696,14964
9696,15011
9696,15016
9696,33424
9696,40884
9696,157707
9696,157714
9696,157716
9696,199524
9696,236316
9696,309974
9696,310811
9696,325778
9696,325790
9696,325809
9696,325811
9696,325829
1451488,3307
1451488,11718
1451488,190178
1451488,226543
1451488,285787
1451488,298721
1484255,4227
1484255,6083
1484255,257783
1484255,265759
9707,2904
9707,4170
9707,14676
9707,163514
9707,198331
9707,224818
9707,287762
9707,298930
9707,309974
9707,311315
9707,315516
9707,325765
9707,325815
9707,325836
9707,325857
1091051,2920
1091051,11672
1091051,210608
1385969,6917
1385969,6092
1385969,818
1385969,4278
1385969,9672
1385969,7156
1385969,10141
1385969,13065
1385969,14643
1385969,15248
1385969,162365
1385969,328926
1156594,818
1156594,9663
1156594,240766
1451509,2076
1451509,230701
1451509,315138
1451509,348844
1451509,348845
1451509,348846
1451509,348847
1451509,348848
1451509,348849
108025,6092
108025,302235
435707,10123
435707,158558
1451515,159551
1451515,328767
796158,2692
796158,10683
796158,187056
828936,818
9737,416
9737,1666
9737,3230
9737,4009
9737,6593
9737,9844
9737,3688
9737,11730
9737,11734
9737,12371
9737,14967
9737,18026
9737,161982
9737,164246
9737,166856
9737,167114
9737,167316
9737,168679
9737,178849
9737,219404
9737,222863
9737,240379
9737,278876
1386004,9104
1386004,9673
1386004,9714
1386004,10163
1386004,33494
1386004,298758
927254,15101
927254,179431
796185,1938
796185,14577
796185,288304
796185,317660
9757,6783
9757,8663
271902,818
271902,6337
271902,9322
271902,10303
271902,11133
271902,15060
271902,184352
271902,191045
271902,207876
271902,207883
271902,208170
271902,214548
271902,281588
271902,335236
960033,1992
960033,6009
960033,2846
960033,2303
960033,2461
960033,11322
960033,41355
960033,155633
960033,169816
960033,173602
960033,215450
960033,222263
960033,250281
9762,246
9762,1691
9762,1605
9762,2672
9762,8734
9762,187056
9762,293649
9762,324429
1287717,3358
1287717,7606
1287717,13006
1287717,163053
1287717,287619
1418795,8627
1418795,10594
1418795,159608
1418795,186766
1418795,203139
1418807,310
1025596,1442
1025596,680
1025596,2347
1025596,2669
1025596,6163
1025596,3688
1025596,10856
1025596,10950
1025596,170869
1025596,208042
1025596,210608
1025596,252472
1025596,293572
1025596,312898
1418815,210024
1418815,274925
1418817,9715
1418817,269769
1418817,291531
1418817,317204
1418817,320705
1418817,351505
1549892,156205
1549892,246377
1386052,642
1386052,10051
1386052,9727
1386052,9728
1386052,15009
1386052,236458
1418823,9715
1418823,155030
1418823,269769
1418823,283547
1418823,289252
1418823,291531
9800,276
9800,6148
9800,1417
9800,740
9800,904
9800,1013
9800,7335
9800,9104
9800,9766
9800,10909
9800,41589
9800,158718
9800,186782
9800,200918
9800,207968
9800,208289
9800,211659
9800,214780
9800,251667
9800,254167
9800,258533
9800,266753
9800,293649
9800,314730
9800,315053
9800,325766
9800,325781
9800,325784
9800,325806
9800,325824
1418846,1009
1418846,818
1418846,3725
1418846,5565
1418846,9672
1418846,286368
1418846,298758
1418846,328926
1451616,9663
1451616,41645
1451616,222243
1451616,259583
1222248,1956
1222248,1191
1222248,309426
1517162,253695
1123951,4062
1123951,941
1123951,7312
1123951,223594
1123951,236859
1123951,279049
1353339,2710
1353339,9826
1353339,162521
1353339,185650
1353339,191168
1353339,210586
1353339,224795
960134,10093
960134,252577
960139,1411
960139,9672
960139,13059
960139,14669
960139,156076
960139,164698
960139,167925
960139,171808
960139,175529
960139,185361
960139,192831
960139,210475
960139,215498
960139,249237
960139,250164
960139,270073
960139,291813
960139,310314
1287819,4379
1287819,186753
1287819,190446
1287819,248176
9870,2570
9870,1595
9870,1668
9870,3258
9870,6876
9870,2864
9870,6562
9870,14602
9870,230478
1484453,6054
1484453,5767
1484453,4344
9893,6270
9893,11798
9893,5248
9893,5595
9893,8783
9893,11870
9893,10791
9893,155722
9893,161267
960166,818
960166,188
960166,2343
960166,158718
960166,237118
960166,249942
960166,347822
1255079,591
1255079,2106
1255079,179882
1255079,208289
1255079,263548
992940,1936
992940,9758
992940,9826
992940,156273
992940,214548
992940,228296
992940,284103
992940,295902
1484464,14641
1484464,284103
1484464,286957
1222331,10041
9919,622
9919,242
9919,736
9919,2726
9919,5920
9919,9799
9919,6496
9919,14534
9919,33478
9919,155939
9919,163096
9919,239145
9919,266115
9919,327911
9919,331243
9919,331244
1091267,10541
1091267,230191
1091267,257974
1091275,90
1091275,5868
1091275,5870
1091275,160279
1091275,177050
1091275,234765
1091275,276014
1091275,341832
1091275,359462
1091275,360562
1189588,2356
1189588,1329
1189588,4227
1189588,9840
1189588,18035
1189588,200349
1189588,220343
1189588,233250
1189588,316421
1189588,318422
1189588,323660
1189588,323661
1189588,323662
1091298,3184
1091298,156630
1091298,156805
42726,254
42726,6271
42726,4129
42726,9840
42726,9856
42726,9673
42726,13072
42726,14725
42726,33476
42726,177973
42726,179213
42726,208992
42726,311525
239350,1326
239350,5824
239350,6844
239350,7464
239350,8015
239350,10714
1550088,158126
1550088,315058
1550088,359248
1255192,5565
1255192,9672
1255192,7587
1255192,212915
1255192,304976
337703,10683
337703,10349
337703,9957
337703,9970
337703,14620
337703,154896
337703,155746
337703,173272
1451815,6656
1451815,9716
1419050,818
1419050,33782
1419050,250707
10030,2269
10030,3582
10030,5756
10030,2864
10030,9673
10030,10541
10030,13027
10030,33780
10030,156866
10030,179431
10030,325765
10030,325806
1124142,2493
1124142,155800
1124142,164186
927547,428
927547,1253
927547,197056
1058622,12553
993092,9714
1222479,360376
1058641,2710
1058641,3347
1058641,11322
1058641,156096
1058641,278823
1058641,314893
1058641,329731
1222481,176834
1222481,206718
1222481,251324
1222481,253419
1058642,187056
1058642,247099
1058642,325799
1058642,325854
1058645,6219
1058645,10041
1058645,155936
1058645,236072
1058645,257285
1058648,2383
1058648,41388
1058648,154866
1058648,186107
1058652,262228
1058652,274133
1058652,286393
1058652,326395
1058652,344627
1189735,10947
1189735,10353
1189735,11001
1189735,157213
1189735,178856
1189735,197582
1189735,208370
1189735,209568
1189735,232483
1189735,256183
1189735,281237
1189735,295907
1189735,315058
927594,9673
927594,41011
927594,190742
927594,212542
927594,225241
927594,258384
927594,344152
75628,9748
75628,18062
75628,181641
75628,208591
75628,229684
75628,257714
75628,281237
75628,345457
10096,242
10096,1003
10096,4222
10096,4379
10096,4896
10096,9767
10096,163069
10096,178329
10096,255338
10096,296608
10096,303942
10096,314216
10098,290
10098,1252
10098,5572
10098,9253
10098,12999
10098,14514
10098,41005
10098,154802
10098,160840
10098,165402
10098,169498
10098,185201
10098,209090
10098,223172
10098,236677
10102,236
10102,550
10102,160246
10102,207769
731002,549
731002,470
731002,640
731002,158718
731002,250606
731002,252494
731002,263548
1058697,6782
1058697,9872
1058697,18021
1058697,235736
1550223,3133
1550223,3691
1550223,241662
1550223,250461
1550223,269720
796592,4932
796592,5888
796592,182281
796592,240315
10195,1508
10195,9715
10195,11436
10195,5149
10195,9717
10195,12653
10195,179101
10195,179430
10195,180547
10195,220372
10195,240145
10195,288816
10195,293198
10195,316241
10195,325835
1419221,33490
1419221,227302
1419221,235736
1419221,239811
1419221,248957
1419221,266145
1419221,299344
1419221,324812
1320919,732
1320919,290
1320919,2754
1320919,189207
1320919,199686
10235,14643
10235,189884
10235,189885
10235,215160
1124348,6270
1124348,6054
1124348,818
1124348,10809
1124348,18068
1124348,235790
1419268,12999
1419268,159947
1419268,282080
1419268,345400
75795,374
75795,1956
75795,155451
75795,194687
75795,229766
75795,284454
436245,642
436245,726
436245,970
436245,1918
436245,7558
436245,9825
436245,167104
436245,208635
894998,5565
894998,15479
1452058,350106
1452058,350107
1452058,350109
1452058,350110
1452058,350111
1452058,350112
1452058,350113
1452058,350114
1452058,350115
1452058,350117
1452058,350119
1452058,350120
1452058,350121
1452058,350122
1452058,350123
10268,4402
10268,7690
10268,179882
10268,187056
1386531,1680
1386531,33479
1386531,184659
1386531,188705
1386531,282619
1386531,295125
1484839,180482
632881,158718
632881,166939
632881,173374
1321017,192311
1321017,256356
1452090,316362
1452090,348909
1452090,348910
10310,5657
10310,3836
10310,6786
10310,10181
10310,7024
10310,6673
10310,9833
10310,11677
10310,15479
10310,158718
10341,7312
10341,167043
1517685,2210
1517685,4232
1517685,12670
1517685,241961
1517685,274947
1517685,319390
10363,544
10363,4812
10363,851
10363,818
10363,6149
10363,383
10363,3180
10363,33626
10363,155845
10363,209096
1353860,213106
1353860,283297
1353860,301004
1288328,131
1288328,236450
1288328,243323
141461,779
141461,780
141461,1938
141461,9725
1157275,1353
1157275,297181
1124509,2815
1124509,9820
1124509,163053
1452198,33625
1452198,193316
1452198,261264
1452198,269770
1452198,325767
1452198,325792
1452198,325805
1452207,325762
1452207,325765
1452207,325784
1452207,325814
1026227,187056
1026227,191731
1026227,207883
1026227,212643
1026227,265582
1026227,276014
1026227,306600
1026227,323253
1517749,14714
1517749,14724
10434,10084
10434,220
10434,290
10434,5768
10434,9713
10440,5340
10440,10123
10440,10226
10440,168346
1517772,10333
1517772,237646
1321173,10125
1321173,9714
1321173,281237
1321173,317736
862431,242
862431,387
862431,700
862431,1946
862431,9840
862431,12670
1452267,6078
1452267,9672
1452267,13141
1452267,210024
1452267,229074
1452267,258077
1452267,264598
1452267,267724
1452267,349493
1059064,2726
1059064,1680
1059064,2466
1059064,9730
1059064,5905
1059064,10562
1059064,34258
1059064,156024
1059064,156121
1059064,168676
1059064,177438
1059064,179431
1059064,184956
1059064,188665
1059064,215664
1059064,272385
1059064,286227
10488,5600
10488,911
10488,2580
10488,2799
10488,3347
10488,4700
10488,6362
10488,4880
10488,11477
10488,10818
10488,12988
10488,187056
10488,189585
10488,208874
1059073,206298
1059073,325761
1059073,325762
1452289,13209
1452289,14903
1452289,163053
1452289,234025
1124619,3070
1124619,4289
1124619,5248
1124619,237463
1124619,247799
1124619,309422
862476,917
862476,2210
862476,162365
862476,273853
1321239,15097
1485079,188953
1485079,236870
1485079,247140
1485079,322268
1485079,323864
1485079,324125
1485079,337970
1485079,339710
1485079,352377
1485079,352378
1485079,352379
10527,1691
10527,6054
10527,931
10527,3800
10527,409
10527,1899
10527,2043
10527,2172
10527,2509
10527,2510
10527,2552
10527,3028
10527,6513
10527,3289
10527,3347
10527,7639
10527,9663
10527,9253
10527,3645
10527,9713
10527,15097
10527,18165
10527,179431
10527,181033
10527,267848
1124641,2708
1124641,14555
1124641,232677
1124641,332774
600354,212
600354,1565
600354,1439
600354,2689
600354,10325
600354,5903
600354,10181
600354,10938
600354,11469
600354,218099
600354,227191
600354,240303
600354,270073
600354,292939
600354,298930
10537,578
10537,3800
10537,458
10537,4523
10537,496
10537,5498
10537,3298
10537,3593
10537,4436
10537,4572
10537,5565
10537,7464
10537,10229
10537,14964
1059128,1547
1059128,818
1059128,738
1059128,1475
1059128,1803
1059128,1664
1059128,9887
1059128,6782
1059128,11494
1059128,9957
1059128,10787
1059128,15060
1059128,33513
1059128,41260
1059128,157908
1059128,158718
1059128,164186
1059128,168812
1059128,176104
1059128,208611
1059128,234555
1059128,258533
1059128,260426
1059128,265777
1059128,267923
1059128,277050
1059128,282667
1059128,304976
1059128,337238
567609,10685
567609,4720
567609,6038
567609,3099
567609,10292
567609,5810
567609,10329
567609,9826
567609,13027
567609,18249
567609,18508
567609,155049
567609,163055
567609,295702
567609,309974
567609,325818
567609,325825
698687,10542
698687,10891
698687,179430
698687,179431
698687,222863
698687,235583
698687,242214
698687,281585
698687,303848
698687,314730
698687,325782
698687,325812
469312,7348
469312,162710
1091923,10706
1091923,9872
1255783,156836
1255788,325801
1321326,472
1321326,2834
1321326,9672
1321326,9663
1321326,162846
1321326,230191
1321326,270308
1321326,286239
1321326,321763
1255795,310
1255795,1228
1255795,161570
1255795,165725
1255795,192772
1255795,196034
1255795,208289
1255795,208992
1255795,210608
1255795,252104
1255795,281237
1255795,298528
1255795,307787
1059191,240237
1288577,818
1026436,1157
1026436,10873
1026436,13028
1026436,41355
1026436,193547
1026436,199524
1026436,281445
1026436,293649
1026436,309974
1026436,325843
1485216,243594
1026468,274951
993710,470
993710,2803
993710,202371
993710,208009
993710,208327
993710,320420
993710,325761
993710,325762
993710,325763
993710,325807
993710,325856
666035,534
666035,703
666035,9826
666035,316362
666035,322496
1419709,325763
1419709,325782
1419709,325836
1059264,7949
1059264,10159
1059264,18035
1059264,265589
1059264,288818
1059264,297442
1550785,33722
993729,10410
993729,14520
993729,14913
993729,161919
993729,180999
993729,240237
993729,271672
928200,90
928200,155410
10697,1326
10697,1332
10697,2419
10697,4320
10697,4326
10697,6281
10697,14534
10697,34094
10697,156455
10697,187056
10697,193547
10697,325369
1321439,215119
1321439,311315
338400,200711
338400,273297
10725,242
10725,818
10725,1994
10725,4375
10725,5340
10725,12564
10725,161982
1452517,187056
1059304,1508
1059304,1859
1059304,5801
1059304,1981
1059304,9524
1059304,12361
1059304,158217
1059304,158748
1059304,188973
1059304,197340
1059304,251806
1059304,263237
1059304,281358
1059304,282080
1059304,291865
1059304,329074
1059304,329075
1059304,329076
1059304,329077
1059304,329078
1059304,329079
1059304,329080
1059304,329081
10732,1721
10732,9920
10732,14577
10732,41592
1419759,210710
993784,6270
993784,1227
993784,10123
993784,10683
993784,9826
993784,10809
993784,11322
993784,13092
993784,14901
993784,157213
993784,174413
993784,187056
993784,208289
993784,325762
1452541,657
1452541,10617
1452541,316163
1223178,6075
1223178,11477
1223178,41645
1223178,155759
1223178,210024
1223178,212737
1223178,325784
10764,1568
10764,627
10764,4289
10764,14555
10764,156095
10764,321464
10764,325842
10764,325856
1190412,11933
1190412,18339
1190412,233536
1190412,273967
43539,3022
43539,9826
43539,41379
43539,154879
43539,154881
43539,154882
43539,154884
43539,197521
862754,316438
1518118,2356
1518118,176227
1518118,206594
1518118,217064
1518118,272164
1518121,215398
1518121,349379
666154,222944
666154,347256
10794,886
10794,12541
10794,33490
10794,221186
10794,240424
1157680,186782
1157680,305694
1157680,308815
1157680,348098
76341,10084
76341,2964
76341,5657
76341,3713
76341,4565
76341,4458
76341,10349
76341,10562
76341,15291
76341,18034
76341,155499
76341,190954
76341,212516
76341,310324
76341,314730
76341,325775
76341,325785
961084,325765
698948,10084
698948,1964
698948,3434
698948,11107
698948,9672
698948,208251
698948,214517
698948,316832
698948,325835
502345,2771
502345,18165
502345,240303
502345,267848
207434,570
207434,3358
207434,10138
207434,15001
928333,9840
928333,10683
928333,293194
10830,818
10830,970
10830,2467
10830,5561
10830,5707
10830,5086
10830,10873
10830,41355
10830,177762
10830,246466
633425,2504
633425,5331
633425,3691
633425,252204
633425,292094
633425,325764
10834,1252
10834,3230
10834,167043
10835,1741
10835,6149
10835,2708
10835,12354
10835,208156
10835,311315
502356,690
502356,1878
502356,3289
502356,11477
502356,9696
502356,41645
502356,172242
502356,179430
502356,179431
502356,188294
502356,207592
502356,243959
502356,274453
502356,278823
502356,307254
43612,12392
43612,15016
43612,177035
43612,187056
1387101,447
1387101,1956
1387101,8796
1387101,9840
1387101,41246
1387101,162365
1387101,188016
1387101,193293
1387101,207883
1387101,234970
1387101,245264
1387101,250606
1387101,286194
1387101,288394
1387101,316421
1387101,316832
1387101,333766
1223275,10028
1223275,280566
1223275,281358
1223275,293198
1223275,322496
1223275,322942
1190511,6496
1190511,9714
1190511,165317
1190511,194413
1190511,294708
1190511,322570
1190511,335806
10867,931
10867,629
10867,4129
10867,1956
10867,4115
10867,9767
10867,9986
10867,15049
10867,34038
10867,156322
10867,179178
10867,238263
10867,325761
10867,325853
10867,332694
10867,332695
10880,539
10880,1618
10880,3823
10880,14626
10880,211487
797313,378
797313,9853
797313,163053
10890,248
10890,1595
10890,11138
10890,3777
10890,33652
10890,173458
10890,196009
10890,223918
10890,234820
10890,307321
10890,328354
502416,585
502416,1930
502416,6259
502416,11696
502416,9748
502416,9826
502416,12339
502416,12565
502416,14831
502416,34134
502416,41329
502416,167104
502416,206800
502416,243046
502416,258308
502416,295907
502416,315058
1321624,325788
1551003,5301
1551003,3335
1551003,12198
1551003,10941
1551003,10541
1551003,156866
1551003,256183
1551003,323756
666277,242
666277,2356
666277,6054
666277,5609
666277,7439
666277,10188
666277,10855
666277,10965
666277,148540
666277,160246
666277,165402
666277,187056
666277,231519
666277,234212
666277,248870
666277,261264
666277,272877
666277,280028
666277,281237
666277,290327
666277,351085
1387181,10683
1452724,9755
1452724,206369
469687,6895
1551043,303628
1551043,357500
1354441,12339
1354441,193749
1354441,315058
76492,612
76492,616
76492,3133
76492,9840
76492,9673
76492,12377
76492,160130
76492,179431
76492,179860
76492,181068
76492,195269
76492,212737
76492,240303
76492,325832
76493,5175
76493,1463
76493,407
76493,6285
76493,8201
76493,9755
76493,6464
76493,10410
76493,11024
76493,15053
76493,41177
76493,166672
76493,168867
76493,177035
76493,230556
76493,320420
1125073,242
1125073,1599
1125073,4129
1125073,1227
1125073,2176
1125073,9872
1125073,11211
1125073,41355
1125073,158718
1125073,175421
1125073,179567
1125073,191440
1125073,208397
1125073,224000
1125073,274920
1125073,328094
1125073,328095
928480,616
928480,6054
928480,2041
928480,703
928480,1480
928480,13088
928480,68646
928480,162532
928480,265045
928480,320894
895718,18035
895718,158718
895718,250606
895718,258533
895718,267488
895718,337578
895718,338624
1223422,333567
1485570,240315
994052,15479
994052,353864
1026819,2041
1026819,972
1026819,1422
1026819,1900
1026819,158279
11017,5683
11017,10873
11017,187056
11017,187282
1518345,10121
1518345,263548
1190665,10367
1190665,185343
1190665,281102
1190665,323305
11020,5657
11020,818
11020,6783
11020,7665
11020,9672
11020,10683
11020,9054
11020,155800
11020,160404
11020,197582
11020,236170
1256208,3640
1256208,254246
1256208,286982
11031,2570
11031,4044
11031,9755
11031,11800
11031,18001
11031,163053
11031,179430
11031,179431
11031,232186
11031,236650
11031,288345
11031,325765
11031,325782
11036,7879
11036,815
11036,818
11036,2038
11036,1721
11036,493
11036,1261
11036,1647
11036,6069
11036,2689
11036,14708
11036,15224
11036,68648
11036,160404
11036,358794
11046,4654
11046,2652
11046,74
11046,2019
11046,3269
11046,1956
11046,2279
11046,1262
11046,3098
11046,11448
11046,4300
11046,12347
11046,14601
11046,15246
11046,15248
11046,33482
11046,160175
11046,206416
11046,207883
11046,241710
11046,250206
11046,253373
11046,325785
11046,325812
11055,409
11055,3513
11055,3644
11055,7679
11055,14964
76600,3737
76600,697
76600,4862
76600,6506
76600,10041
76600,9663
76600,10158
76600,11239
76600,185927
76600,194421
76600,205734
76600,209051
76600,219826
76600,267876
76600,273967
76600,313450
76600,325812
1256252,15097
1256252,325766
1026880,1956
1026880,9672
1026880,21747
1026880,196096
1026880,207883
1026880,268825
11101,1442
11101,1956
11101,4264
11101,156650
11101,190351
11101,191004
11101,193933
11101,289735
1125215,520
1125215,9672
1125215,12425
1125215,13028
1125215,207001
1125215,207883
1125215,317540
1125215,317702
11104,3391
11104,6149
11104,1595
11104,5490
11104,6618
11104,9840
11104,12354
11104,185265
11104,185266
11104,229524
11104,267876
11104,320420
11104,324429
11104,325832
76640,1415
76640,798
76640,1563
76640,10685
76640,1562
76640,1812
76640,2286
76640,155499
76640,156650
76640,168713
76640,301096
76640,325765
76640,325847
76640,325856
11113,4375
11113,4344
11113,4485
11113,10786
11113,11707
11113,11411
11113,14514
11113,18015
11113,155697
11113,165278
11113,165282
11113,165288
11113,165290
11113,165299
11113,165301
11113,166233
11129,1361
11129,2231
11129,3925
11129,1941
11129,2334
11129,3015
11129,3221
11129,5625
11129,10683
11129,11733
11129,14534
11129,14964
11129,15237
11129,15479
11129,155939
11129,169152
11129,171366
11129,180635
11129,182266
11129,234825
11129,281237
11129,325765
11129,325809
895868,316438
1289088,10854
11137,1308
11137,2024
11137,3071
11137,3616
11137,9799
11137,3933
11137,13072
11137,187056
11137,206298
43904,894
43904,6038
43904,9887
43904,14785
43904,165364
43904,178210
11143,779
11143,780
11143,6092
11143,188
11143,345
11143,526
11143,6211
11143,2280
11143,3996
11143,5440
11143,8860
11143,41592
1485703,836
961418,192083
109451,1436
109451,3289
109451,9663
109451,10637
109451,14760
109451,179431
11159,212
11159,970
11159,2393
11159,1952
11159,9824
11159,209792
11159,254167
1387421,1299
1387421,2800
1387421,9872
1387421,34079
1387421,40895
1387421,159103
1387421,211558
1387421,229644
1387421,306072
1387421,338599
11171,2337
11171,242
11171,516
11171,1453
11171,570
11171,447
11171,818
11171,1482
11171,2348
11171,2754
11171,7658
11171,10683
11171,10180
11171,11722
11171,12553
11171,13059
11171,158718
11171,162124
11171,165615
11171,184987
11171,184988
11171,190327
11171,200234
11171,208289
11171,210608
11171,222029
11171,257139
11171,262235
11171,264551
11171,269808
11171,274314
11171,315583
11171,327908
764842,163053
764842,287619
1190836,417
1190836,172971
1190836,200918
1190836,232766
1026999,818
1026999,2343
1026999,10873
1026999,220391
1026999,283251
43963,1936
43963,2671
43963,188010
43963,268806
43963,323554
43964,703
43964,12369
43964,15363
1125311,5921
1125311,7942
1125311,265586
76744,549
76744,161504
76744,191694
961484,1157
961484,1420
961484,5824
961484,5774
961484,11459
961484,14601
961484,15271
961484,15460
961484,15484
961484,33553
961484,158927
961484,196058
961484,266013
961484,291004
11220,782
11220,2708
11220,395
11220,3170
11220,3307
11220,4552
11220,9673
11220,12354
11220,13017
11220,14677
11220,15127
11220,33451
11220,34262
11220,177317
11220,197582
11220,209673
11220,267876
11220,324429
11220,356488
1190868,9706
1190868,9663
1190868,11800
1190868,9951
1190868,9738
1190868,12377
1190868,14636
1190868,14909
1190868,163053
1190868,208891
1190868,229219
1190868,250593
11222,3737
11222,242
11222,6054
11222,1157
11222,90
11222,818
11222,2708
11222,2437
11222,3230
11222,6564
11222,8097
11222,9661
11222,9826
11222,10391
11222,11335
11222,18114
11222,155795
11222,164713
11222,198772
11222,209889
11222,288945
895956,286622
1321953,210024
11240,212
11240,379
11240,3679
11240,1755
11240,1900
11240,5683
11240,6183
11240,11935
11240,12425
11240,15151
11240,41385
11240,41600
11240,158718
11240,161545
11240,165086
11240,208289
11240,233950
11240,258533
11240,266601
11240,267722
11240,276764
11240,303756
11240,315517
11240,337107
44012,4129
44012,6740
44012,6215
44012,9957
44012,11718
44012,13059
44012,14768
44012,187056
44012,225846
44012,228988
44012,237866
44012,240237
44018,960
44018,6089
44018,2335
44018,10877
44018,13017
44018,171826
44018,179853
44018,187056
1027073,782
1027073,1228
1027073,5331
1027073,14552
1027073,33702
1027073,157198
1027073,312898
1223690,459
1223690,157799
1420309,3722
1420309,12436
1420309,208548
1420309,265477
1420309,298625
1420309,351387
1420309,354357
1420309,355840
273433,233
273433,1815
273433,7460
273433,165431
11314,2763
11314,1576
11314,2163
11314,11479
11314,11004
11314,14662
11314,18330
11314,33577
11314,178027
11314,197052
11314,201769
11314,215299
11314,221355
11314,239821
11314,255438
11314,262228
11314,269412
11314,272851
11314,275268
11314,281237
11314,285070
11314,286434
11314,324739
11314,333257
1387571,9672
207932,1453
207932,818
207932,131
207932,1295
207932,9663
207932,9826
207932,10410
207932,11001
207932,14765
207932,188957
207932,228477
830524,12339
830524,160404
830524,235261
1289282,12190
1289282,280566
1289282,281358
1289282,297442
1289282,322496
1289282,322942
1256518,2815
1256518,242921
306263,263548
11362,1454
11362,818
11362,697
11362,916
11362,1808
11362,2695
11362,4381
11362,9777
11362,9725
11362,13006
11362,15060
11362,15126
11362,157186
11362,171854
11362,207928
11362,325775
11372,818
11372,2652
11372,392
11372,1956
11372,8077
11372,33847
11372,159869
11372,180546
11372,207883
11372,243503
11372,268160
1223799,13092
1223799,283085
1420410,13141
1420410,157799
1420419,818
1420419,195013
1420419,298506
11416,10364
11416,836
11416,186
11416,10062
11416,5739
11416,10787
11416,10596
11416,12337
11416,18266
11416,160279
11416,179430
11416,189995
11416,215162
11416,219896
11416,265315
11416,269717
11416,319239
1518758,10683
1518758,293194
1322156,315058
1092788,613
1092788,156052
1092788,207317
1092788,240237
44214,242
44214,246
44214,733
44214,3030
44214,271
44214,1523
44214,6255
44214,2340
44214,3298
44214,4118
44214,10551
44214,11322
44214,12565
44214,13073
44214,34265
44214,41329
44214,41410
44214,170351
44214,173646
44214,187256
44214,193537
44214,197582
44214,202371
44214,233130
44214,239797
44214,240315
44214,260426
44214,285695
44214,293649
44214,314730
44214,321464
44214,323144
44214,325763
44214,325766
44214,325801
44214,325812
44214,325818
1354941,520
1354941,3200
1354941,5905
1354941,163976
1354941,226774
1354941,240119
1354941,269674
1354941,284182
1027273,233
1027273,818
1027273,738
1027273,158718
1027273,165402
1027273,176876
1027273,213852
1027273,258384
1027273,258533
1027273,281588
1027273,289844
1060046,5340
1060046,14690
1060046,251667
1060046,273015
11471,378
11471,380
11471,1585
11471,5446
11471,3156
11471,4541
11471,5638
11471,9288
11471,9748
11471,10889
11471,12354
11471,15090
11471,262325
1420498,165317
1453269,276735
11479,90
11479,970
11479,5968
11479,10787
11479,18101
11479,155816
1256665,155477
1256665,321739
11482,236
11482,90
11482,1284
11482,6259
11482,2340
11482,3298
11482,3394
11482,6623
11482,10226
11482,11320
11482,11323
11482,12090
11482,12565
11482,33347
11482,154900
11482,155289
11482,161031
11482,163933
11482,163957
11482,172935
11482,174913
11482,176425
11482,184546
11482,199079
11482,226769
11482,239085
11482,240429
11482,295907
1387739,204402
1387739,239275
44256,2231
44256,90
44256,818
44256,2149
44256,5167
44256,9807
44256,10291
44256,14669
44256,40954
44256,163589
44256,208611
44264,801
44264,818
44264,2123
44264,697
44264,5901
44264,5521
44264,7464
44264,9714
44264,10085
44264,159869
1322218,2343
1322218,15001
1322218,195668
1322218,207695
1322218,210024
699630,195729
699630,214595
1387764,3800
1387764,818
1387764,1757
1387764,10614
1387764,10617
1387764,12617
1387764,249953
1387764,298545
11509,75
11509,798
11509,1582
11509,1721
11509,1508
11509,2673
11509,3230
11509,9777
11509,12371
11509,160522
11509,160583
11509,222782
1322227,2356
1322227,8201
1322227,33585
1322227,182256
1322227,218161
1322227,240424
1322227,315058
1125623,310
44288,187056
